ID,Table,Concept
1,0,an eagle
10,0,an eagle
29,0,an eagle
39,0,an eagle
47,0,an eagle
52,0,an eagle
55,0,an eagle
60,2,an eagle
66,1,an eagle
125,0,an eagle
126,0,an eagle
130,0,an eagle
139,0,an eagle
148,0,an eagle
163,0,an eagle
167,0,an eagle
190,0,an eagle
197,0,an eagle
205,0,an eagle
206,0,an eagle
211,0,an eagle
213,0,an eagle
230,0,an eagle
242,0,an eagle
248,0,an eagle
251,0,an eagle
254,2,an eagle
265,0,an eagle
267,0,an eagle
270,0,an eagle
292,0,an eagle
306,2,an eagle
342,0,an eagle
343,0,an eagle
360,2,an eagle
370,0,an eagle
372,0,an eagle
376,1,an eagle
414,0,an eagle
420,2,an eagle
428,0,an eagle
430,0,an eagle
438,0,an eagle
443,0,an eagle
471,0,an eagle
476,0,an eagle
480,0,an eagle
488,0,an eagle
503,0,an eagle
508,0,an eagle
513,0,an eagle
520,0,an eagle
522,0,an eagle
555,0,an eagle
559,0,an eagle
572,0,an eagle
591,0,an eagle
594,2,an eagle
613,0,an eagle
620,0,an eagle
626,0,an eagle
676,2,an eagle
709,0,an eagle
725,0,an eagle
738,0,an eagle
740,0,an eagle
771,0,an eagle
776,0,an eagle
806,0,an eagle
808,0,an eagle
813,0,an eagle
824,0,an eagle
838,0,an eagle
851,0,an eagle
852,0,an eagle
868,0,an eagle
870,2,an eagle
872,0,an eagle
878,0,an eagle
891,0,an eagle
2,0,a seal
8,0,a seal
11,0,a seal
12,0,a seal
17,0,a seal
49,0,a seal
54,0,a seal
67,0,a seal
70,0,a seal
74,0,a seal
82,0,a seal
84,0,a seal
88,0,a seal
99,0,a seal
104,0,a seal
107,0,a seal
153,0,a seal
159,0,a seal
161,0,a seal
174,0,a seal
192,0,a seal
195,0,a seal
216,0,a seal
219,0,a seal
243,0,a seal
245,0,a seal
247,0,a seal
250,0,a seal
253,0,a seal
271,0,a seal
272,0,a seal
285,0,a seal
301,0,a seal
317,0,a seal
318,0,a seal
327,0,a seal
338,0,a seal
345,0,a seal
366,0,a seal
375,0,a seal
381,0,a seal
399,0,a seal
436,0,a seal
439,0,a seal
444,0,a seal
454,0,a seal
463,0,a seal
475,0,a seal
484,0,a seal
492,0,a seal
542,0,a seal
552,0,a seal
573,0,a seal
581,0,a seal
607,0,a seal
609,0,a seal
611,0,a seal
615,0,a seal
635,0,a seal
639,0,a seal
679,0,a seal
681,0,a seal
713,0,a seal
721,0,a seal
726,0,a seal
737,0,a seal
739,0,a seal
741,0,a seal
768,0,a seal
773,0,a seal
777,0,a seal
781,0,a seal
784,0,a seal
816,0,a seal
817,0,a seal
827,0,a seal
839,0,a seal
848,0,a seal
856,0,a seal
861,0,a seal
883,0,a seal
889,0,a seal
897,0,a seal
3,1,an ostrich
9,1,an ostrich
15,1,an ostrich
20,1,an ostrich
32,1,an ostrich
35,1,an ostrich
45,1,an ostrich
71,1,an ostrich
73,1,an ostrich
92,1,an ostrich
105,1,an ostrich
112,1,an ostrich
115,1,an ostrich
127,1,an ostrich
137,1,an ostrich
155,1,an ostrich
172,1,an ostrich
181,1,an ostrich
196,1,an ostrich
234,1,an ostrich
235,1,an ostrich
269,1,an ostrich
287,1,an ostrich
290,1,an ostrich
296,1,an ostrich
300,1,an ostrich
303,1,an ostrich
307,1,an ostrich
364,1,an ostrich
367,1,an ostrich
368,1,an ostrich
386,1,an ostrich
388,1,an ostrich
391,1,an ostrich
400,1,an ostrich
403,1,an ostrich
409,1,an ostrich
412,1,an ostrich
415,1,an ostrich
418,0,an ostrich
422,1,an ostrich
427,1,an ostrich
437,1,an ostrich
450,1,an ostrich
473,1,an ostrich
478,1,an ostrich
482,1,an ostrich
494,1,an ostrich
516,1,an ostrich
517,1,an ostrich
521,1,an ostrich
523,1,an ostrich
527,1,an ostrich
532,1,an ostrich
548,1,an ostrich
549,1,an ostrich
584,1,an ostrich
587,1,an ostrich
589,1,an ostrich
590,1,an ostrich
600,1,an ostrich
610,0,an ostrich
618,1,an ostrich
625,1,an ostrich
631,1,an ostrich
637,1,an ostrich
645,1,an ostrich
655,1,an ostrich
659,1,an ostrich
660,1,an ostrich
663,1,an ostrich
665,1,an ostrich
666,1,an ostrich
667,1,an ostrich
672,1,an ostrich
692,1,an ostrich
696,1,an ostrich
697,1,an ostrich
718,1,an ostrich
727,1,an ostrich
730,1,an ostrich
749,1,an ostrich
750,1,an ostrich
754,1,an ostrich
757,1,an ostrich
796,1,an ostrich
822,1,an ostrich
829,1,an ostrich
832,1,an ostrich
834,1,an ostrich
846,1,an ostrich
864,1,an ostrich
877,1,an ostrich
885,1,an ostrich
893,1,an ostrich
5,0,a whale
22,2,a whale
26,0,a whale
42,0,a whale
44,0,a whale
59,0,a whale
63,0,a whale
65,0,a whale
75,0,a whale
93,0,a whale
95,1,a whale
116,0,a whale
120,0,a whale
121,1,a whale
135,0,a whale
140,0,a whale
158,2,a whale
166,0,a whale
187,2,a whale
208,1,a whale
313,2,a whale
315,0,a whale
323,0,a whale
325,2,a whale
332,2,a whale
334,2,a whale
339,0,a whale
354,2,a whale
356,2,a whale
357,2,a whale
361,0,a whale
378,0,a whale
383,2,a whale
385,0,a whale
387,2,a whale
393,0,a whale
394,0,a whale
407,2,a whale
416,1,a whale
417,0,a whale
424,0,a whale
431,0,a whale
432,0,a whale
434,2,a whale
455,0,a whale
462,0,a whale
464,0,a whale
465,0,a whale
466,2,a whale
472,2,a whale
481,0,a whale
515,0,a whale
528,0,a whale
529,0,a whale
538,0,a whale
543,2,a whale
546,2,a whale
565,0,a whale
566,2,a whale
571,2,a whale
586,0,a whale
606,0,a whale
612,0,a whale
614,0,a whale
616,0,a whale
634,0,a whale
646,0,a whale
668,0,a whale
669,0,a whale
683,0,a whale
684,0,a whale
715,2,a whale
720,0,a whale
723,2,a whale
746,0,a whale
752,0,a whale
762,0,a whale
764,0,a whale
770,0,a whale
779,2,a whale
783,0,a whale
790,2,a whale
797,0,a whale
803,0,a whale
809,0,a whale
820,0,a whale
825,1,a whale
862,0,a whale
866,2,a whale
875,2,a whale
884,0,a whale
887,0,a whale
6,0,a chicken
13,0,a chicken
27,0,a chicken
31,0,a chicken
33,0,a chicken
50,0,a chicken
86,0,a chicken
90,0,a chicken
106,0,a chicken
109,0,a chicken
111,0,a chicken
113,0,a chicken
132,0,a chicken
150,0,a chicken
157,0,a chicken
170,0,a chicken
184,0,a chicken
204,0,a chicken
207,0,a chicken
209,0,a chicken
210,0,a chicken
226,0,a chicken
239,0,a chicken
240,0,a chicken
241,0,a chicken
255,0,a chicken
257,0,a chicken
263,0,a chicken
274,0,a chicken
277,0,a chicken
283,0,a chicken
291,0,a chicken
293,0,a chicken
298,0,a chicken
304,0,a chicken
310,0,a chicken
316,0,a chicken
335,0,a chicken
346,0,a chicken
352,0,a chicken
373,0,a chicken
379,0,a chicken
382,0,a chicken
406,0,a chicken
433,0,a chicken
446,0,a chicken
449,0,a chicken
451,0,a chicken
457,0,a chicken
459,0,a chicken
468,0,a chicken
485,0,a chicken
487,0,a chicken
499,0,a chicken
506,0,a chicken
510,0,a chicken
514,0,a chicken
518,0,a chicken
533,0,a chicken
551,0,a chicken
562,0,a chicken
567,0,a chicken
569,0,a chicken
577,0,a chicken
592,0,a chicken
593,0,a chicken
603,0,a chicken
627,0,a chicken
630,0,a chicken
653,0,a chicken
662,0,a chicken
670,0,a chicken
675,0,a chicken
688,0,a chicken
699,0,a chicken
707,0,a chicken
716,0,a chicken
732,0,a chicken
743,0,a chicken
744,0,a chicken
747,0,a chicken
748,0,a chicken
785,0,a chicken
787,0,a chicken
792,0,a chicken
793,0,a chicken
810,0,a chicken
819,0,a chicken
843,0,a chicken
844,0,a chicken
858,0,a chicken
863,0,a chicken
869,0,a chicken
879,0,a chicken
14,0,a penguin
18,0,a penguin
23,0,a penguin
57,0,a penguin
58,0,a penguin
61,0,a penguin
108,0,a penguin
133,0,a penguin
138,0,a penguin
152,0,a penguin
160,0,a penguin
179,0,a penguin
188,0,a penguin
194,0,a penguin
199,0,a penguin
200,0,a penguin
203,0,a penguin
252,0,a penguin
278,0,a penguin
280,0,a penguin
281,0,a penguin
282,0,a penguin
284,0,a penguin
297,0,a penguin
314,0,a penguin
320,0,a penguin
330,0,a penguin
351,0,a penguin
355,0,a penguin
358,0,a penguin
362,0,a penguin
363,0,a penguin
371,0,a penguin
397,0,a penguin
404,0,a penguin
410,0,a penguin
426,0,a penguin
505,0,a penguin
540,0,a penguin
550,0,a penguin
554,0,a penguin
561,0,a penguin
563,0,a penguin
583,0,a penguin
585,0,a penguin
588,0,a penguin
601,0,a penguin
602,0,a penguin
608,0,a penguin
621,0,a penguin
628,0,a penguin
641,0,a penguin
648,0,a penguin
657,0,a penguin
661,0,a penguin
686,0,a penguin
687,0,a penguin
703,0,a penguin
711,0,a penguin
729,0,a penguin
736,0,a penguin
753,0,a penguin
755,0,a penguin
767,0,a penguin
778,0,a penguin
791,0,a penguin
802,0,a penguin
814,0,a penguin
823,0,a penguin
828,0,a penguin
833,0,a penguin
835,0,a penguin
836,0,a penguin
849,0,a penguin
853,0,a penguin
854,0,a penguin
857,1,a penguin
865,0,a penguin
867,0,a penguin
876,0,a penguin
898,0,a penguin
21,0,a finch
25,0,a finch
51,0,a finch
78,0,a finch
83,0,a finch
87,0,a finch
91,0,a finch
101,0,a finch
110,0,a finch
114,0,a finch
124,0,a finch
144,0,a finch
145,0,a finch
156,0,a finch
164,0,a finch
165,0,a finch
171,0,a finch
173,0,a finch
175,0,a finch
182,0,a finch
183,0,a finch
193,0,a finch
201,0,a finch
215,0,a finch
220,0,a finch
231,0,a finch
233,0,a finch
246,0,a finch
249,0,a finch
266,0,a finch
268,0,a finch
275,0,a finch
276,1,a finch
288,0,a finch
289,0,a finch
294,1,a finch
295,0,a finch
302,0,a finch
305,0,a finch
309,0,a finch
326,0,a finch
328,0,a finch
344,0,a finch
365,1,a finch
380,0,a finch
392,0,a finch
395,0,a finch
401,0,a finch
413,0,a finch
421,0,a finch
435,0,a finch
442,0,a finch
447,0,a finch
448,0,a finch
452,0,a finch
453,0,a finch
461,0,a finch
486,0,a finch
490,0,a finch
501,0,a finch
502,0,a finch
507,0,a finch
539,0,a finch
553,0,a finch
556,0,a finch
576,0,a finch
579,0,a finch
598,0,a finch
599,0,a finch
640,0,a finch
642,0,a finch
644,0,a finch
649,0,a finch
650,0,a finch
654,0,a finch
658,0,a finch
671,0,a finch
674,0,a finch
677,0,a finch
678,0,a finch
690,0,a finch
694,0,a finch
712,0,a finch
717,0,a finch
722,0,a finch
724,0,a finch
761,0,a finch
769,0,a finch
772,1,a finch
774,0,a finch
800,0,a finch
805,0,a finch
818,0,a finch
831,0,a finch
855,0,a finch
871,0,a finch
873,0,a finch
874,0,a finch
880,0,a finch
892,0,a finch
24,1,a dolphin
30,1,a dolphin
36,1,a dolphin
40,0,a dolphin
43,1,a dolphin
69,1,a dolphin
76,1,a dolphin
77,1,a dolphin
79,1,a dolphin
81,0,a dolphin
96,1,a dolphin
98,1,a dolphin
119,1,a dolphin
136,1,a dolphin
146,1,a dolphin
147,1,a dolphin
149,1,a dolphin
154,1,a dolphin
162,1,a dolphin
202,1,a dolphin
214,1,a dolphin
221,1,a dolphin
222,1,a dolphin
229,1,a dolphin
237,1,a dolphin
238,1,a dolphin
256,1,a dolphin
258,1,a dolphin
264,1,a dolphin
299,1,a dolphin
312,1,a dolphin
329,0,a dolphin
337,1,a dolphin
341,1,a dolphin
353,1,a dolphin
390,1,a dolphin
398,1,a dolphin
411,1,a dolphin
469,1,a dolphin
477,1,a dolphin
479,1,a dolphin
483,1,a dolphin
498,1,a dolphin
500,1,a dolphin
504,1,a dolphin
509,1,a dolphin
511,1,a dolphin
519,1,a dolphin
525,1,a dolphin
536,0,a dolphin
558,1,a dolphin
574,1,a dolphin
578,1,a dolphin
580,1,a dolphin
595,1,a dolphin
597,1,a dolphin
605,1,a dolphin
619,1,a dolphin
623,1,a dolphin
632,1,a dolphin
647,1,a dolphin
652,1,a dolphin
673,1,a dolphin
693,1,a dolphin
710,1,a dolphin
733,1,a dolphin
742,1,a dolphin
758,1,a dolphin
763,1,a dolphin
766,1,a dolphin
794,1,a dolphin
799,1,a dolphin
804,1,a dolphin
807,1,a dolphin
811,1,a dolphin
821,1,a dolphin
841,0,a dolphin
859,1,a dolphin
894,1,a dolphin
896,1,a dolphin
