ID,Table,Concept
2,1,a seal
11,1,a seal
12,1,a seal
17,1,a seal
49,1,a seal
54,0,a seal
67,3,a seal
70,1,a seal
74,0,a seal
82,0,a seal
84,1,a seal
85,1,a seal
99,1,a seal
104,1,a seal
107,1,a seal
153,1,a seal
159,1,a seal
161,1,a seal
174,0,a seal
192,1,a seal
216,2,a seal
219,4,a seal
243,1,a seal
245,0,a seal
247,1,a seal
250,1,a seal
253,0,a seal
271,1,a seal
272,0,a seal
285,0,a seal
301,2,a seal
317,1,a seal
318,2,a seal
327,1,a seal
338,2,a seal
345,0,a seal
366,1,a seal
375,1,a seal
381,0,a seal
399,2,a seal
436,1,a seal
439,1,a seal
444,1,a seal
454,1,a seal
463,1,a seal
475,1,a seal
484,1,a seal
492,1,a seal
542,0,a seal
552,1,a seal
573,1,a seal
581,0,a seal
607,1,a seal
609,1,a seal
611,1,a seal
615,1,a seal
635,0,a seal
639,1,a seal
679,1,a seal
681,1,a seal
713,1,a seal
721,1,a seal
726,0,a seal
737,2,a seal
739,1,a seal
741,3,a seal
768,1,a seal
777,1,a seal
781,1,a seal
816,1,a seal
817,0,a seal
827,2,a seal
839,1,a seal
845,1,a seal
848,1,a seal
856,1,a seal
861,0,a seal
883,1,a seal
889,5,a seal
897,1,a seal
3,1,an ostrich
9,0,an ostrich
15,0,an ostrich
20,0,an ostrich
32,0,an ostrich
35,0,an ostrich
45,1,an ostrich
71,0,an ostrich
73,2,an ostrich
92,0,an ostrich
105,0,an ostrich
112,0,an ostrich
115,0,an ostrich
127,0,an ostrich
137,0,an ostrich
155,0,an ostrich
172,0,an ostrich
181,0,an ostrich
186,0,an ostrich
196,0,an ostrich
234,0,an ostrich
235,0,an ostrich
269,0,an ostrich
287,0,an ostrich
290,0,an ostrich
296,0,an ostrich
300,0,an ostrich
303,0,an ostrich
307,0,an ostrich
364,0,an ostrich
367,0,an ostrich
368,0,an ostrich
386,0,an ostrich
388,0,an ostrich
391,0,an ostrich
400,0,an ostrich
403,0,an ostrich
409,0,an ostrich
412,0,an ostrich
415,0,an ostrich
418,0,an ostrich
422,0,an ostrich
427,0,an ostrich
437,0,an ostrich
450,0,an ostrich
473,0,an ostrich
478,1,an ostrich
482,1,an ostrich
494,0,an ostrich
516,0,an ostrich
523,0,an ostrich
527,0,an ostrich
532,0,an ostrich
549,0,an ostrich
584,1,an ostrich
587,0,an ostrich
589,0,an ostrich
590,0,an ostrich
600,1,an ostrich
610,0,an ostrich
618,0,an ostrich
625,0,an ostrich
631,0,an ostrich
637,0,an ostrich
645,0,an ostrich
655,0,an ostrich
659,0,an ostrich
660,0,an ostrich
663,1,an ostrich
665,0,an ostrich
666,0,an ostrich
667,0,an ostrich
672,0,an ostrich
692,0,an ostrich
696,0,an ostrich
697,0,an ostrich
718,0,an ostrich
727,1,an ostrich
730,0,an ostrich
749,0,an ostrich
750,0,an ostrich
754,0,an ostrich
757,0,an ostrich
796,0,an ostrich
822,0,an ostrich
829,1,an ostrich
832,0,an ostrich
834,0,an ostrich
846,0,an ostrich
864,0,an ostrich
877,0,an ostrich
885,0,an ostrich
5,2,a whale
22,2,a whale
26,2,a whale
42,1,a whale
44,2,a whale
59,2,a whale
63,2,a whale
65,2,a whale
75,0,a whale
93,2,a whale
95,0,a whale
120,2,a whale
121,2,a whale
135,2,a whale
140,2,a whale
158,2,a whale
166,0,a whale
187,2,a whale
208,2,a whale
225,2,a whale
228,2,a whale
313,1,a whale
315,2,a whale
325,2,a whale
332,1,a whale
334,2,a whale
339,2,a whale
354,2,a whale
356,2,a whale
357,2,a whale
361,2,a whale
