Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
Hillary Clinton,1,5.22,25,36,Simplicity,5,0.16,-405.65666383981994,1,0.28
Hillary Clinton,2,4.0,25,36,Simplicity,4,0.16,-398.04191703430484,1,0.4272
Hillary Clinton,3,3.0,25,36,Simplicity,3,0.16,-373.08824652312757,1,0.6096
Hillary Clinton,4,1.0,25,36,Simplicity,1,0.16,-334.753390749236,1,1.0
Hillary Clinton,5,1.0,25,36,Simplicity,1,0.16,-334.753390749236,1,1.0
Hillary Clinton,6,1.0,25,36,Simplicity,1,0.16,-334.753390749236,1,1.0
Hillary Clinton,7,1.0,25,36,Simplicity,1,0.16,-334.753390749236,1,1.0
Hillary Clinton,8,1.0,25,36,Simplicity,1,0.16,-334.753390749236,1,1.0
Hillary Clinton,9,1.0,25,36,Simplicity,1,0.16,-334.753390749236,1,1.0
Donald Trump,1,5.0,25,36,Simplicity,5,0.16,-457.1547978292784,1,0.4048
Donald Trump,2,3.0,25,36,Simplicity,3,0.16,-418.1438848587095,1,0.6672000000000001
Donald Trump,3,2.0,25,36,Simplicity,2,0.16,-405.73986686103234,1,0.7311999999999999
Donald Trump,4,2.0,25,36,Simplicity,2,0.16,-400.672411647106,1,0.9232
Donald Trump,5,1.0,25,36,Simplicity,1,0.16,-387.4198671854493,1,1.0
Donald Trump,6,1.0,25,36,Simplicity,1,0.16,-387.4198671854493,1,1.0
Donald Trump,7,1.0,25,36,Simplicity,1,0.16,-387.4198671854493,1,1.0
Donald Trump,8,1.0,25,36,Simplicity,1,0.16,-387.4198671854493,1,1.0
Donald Trump,9,1.0,25,36,Simplicity,1,0.16,-387.4198671854493,1,1.0
Joe Biden,1,6.24,25,36,Simplicity,6,0.16,-414.1521708507755,1,0.35680000000000006
Joe Biden,2,3.0,25,36,Simplicity,3,0.16,-370.0152811922815,1,0.7183999999999998
Joe Biden,3,3.48,25,36,Simplicity,3,0.16,-371.58614192723525,1,0.7824
Joe Biden,4,1.0,25,36,Simplicity,1,0.16,-344.21464499701216,1,1.0
Joe Biden,5,1.0,25,36,Simplicity,1,0.16,-344.21464499701216,1,1.0
Joe Biden,6,1.0,25,36,Simplicity,1,0.16,-344.21464499701216,1,1.0
Joe Biden,7,1.0,25,36,Simplicity,1,0.16,-344.21464499701216,1,1.0
Joe Biden,8,1.0,25,36,Simplicity,1,0.16,-344.21464499701216,1,1.0
Joe Biden,9,1.0,25,36,Simplicity,1,0.16,-344.21464499701216,1,1.0
Elizabeth Warren,1,1.0,2,36,Simplicity,1,0.16,-50.10808270266404,1,1.0
Elizabeth Warren,2,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
Elizabeth Warren,3,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
Elizabeth Warren,4,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
Elizabeth Warren,5,1.0,2,36,Simplicity,1,0.16,-50.10808270266404,1,1.0
Elizabeth Warren,6,1.0,2,36,Simplicity,1,0.16,-50.10808270266404,1,1.0
Elizabeth Warren,7,1.0,2,36,Simplicity,1,0.16,-50.10808270266404,1,1.0
Elizabeth Warren,8,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
Elizabeth Warren,9,1.0,2,36,Simplicity,1,0.16,-50.10808270266404,1,1.0
Ronald Reagan,1,5.0,25,36,Simplicity,5,0.16,-437.78011110440707,1,0.2544
Ronald Reagan,2,4.48,25,36,Simplicity,4,0.16,-407.2138012099549,1,0.42400000000000004
Ronald Reagan,3,3.0,25,36,Simplicity,3,0.16,-390.1003377817127,1,0.5648
Ronald Reagan,4,3.0,25,36,Simplicity,3,0.16,-385.9568934882631,1,0.7183999999999999
Ronald Reagan,5,2.0,25,36,Simplicity,2,0.16,-371.380261047892,1,0.7888
Ronald Reagan,6,2.0,25,36,Simplicity,2,0.16,-369.7329111438694,1,0.8528
Ronald Reagan,7,2.0,25,36,Simplicity,2,0.16,-369.7329111438694,1,0.8528
Ronald Reagan,8,2.0,25,36,Simplicity,2,0.16,-369.7329111438694,1,0.8528
Ronald Reagan,9,2.0,25,36,Simplicity,2,0.16,-369.7329111438694,1,0.8528
Bernie Sanders,1,2.0,8,36,Simplicity,2,0.16,-126.84313485573239,1,0.78125
Bernie Sanders,2,1.0,8,36,Simplicity,1,0.16,-119.0155402614021,1,1.0
Bernie Sanders,3,1.0,8,36,Simplicity,1,0.16,-119.0155402614021,1,1.0
Bernie Sanders,4,1.0,8,36,Simplicity,1,0.16,-119.0155402614021,1,1.0
Bernie Sanders,5,1.0,8,36,Simplicity,1,0.16,-119.0155402614021,1,1.0
Bernie Sanders,6,1.0,8,36,Simplicity,1,0.16,-119.0155402614021,1,1.0
Bernie Sanders,7,1.0,8,36,Simplicity,1,0.16,-119.0155402614021,1,1.0
Bernie Sanders,8,1.0,8,36,Simplicity,1,0.16,-119.0155402614021,1,1.0
Bernie Sanders,9,1.0,8,36,Simplicity,1,0.16,-119.0155402614021,1,1.0
George W. Bush,1,4.48,25,36,Simplicity,4,0.16,-420.72638922745546,1,0.5104000000000001
George W. Bush,2,2.0,25,36,Simplicity,2,0.16,-378.4139756155882,1,0.9232
George W. Bush,3,1.0,25,36,Simplicity,1,0.16,-364.26366970335516,1,1.0
George W. Bush,4,1.0,25,36,Simplicity,1,0.16,-364.26366970335516,1,1.0
George W. Bush,5,1.0,25,36,Simplicity,1,0.16,-364.26366970335516,1,1.0
George W. Bush,6,1.0,25,36,Simplicity,1,0.16,-364.26366970335516,1,1.0
George W. Bush,7,1.0,25,36,Simplicity,1,0.16,-364.26366970335516,1,1.0
George W. Bush,8,1.0,25,36,Simplicity,1,0.16,-364.26366970335516,1,1.0
George W. Bush,9,1.0,25,36,Simplicity,1,0.16,-364.26366970335516,1,1.0
Barack Obama,1,3.0,23,36,Simplicity,3,0.16,-350.17322757067956,1,0.5954631379962192
Barack Obama,2,2.0,23,36,Simplicity,2,0.16,-349.89719567023565,1,0.6143667296786388
Barack Obama,3,2.0,23,36,Simplicity,2,0.16,-348.35672843568807,1,0.5085066162570888
Barack Obama,4,2.0,23,36,Simplicity,2,0.16,-344.88905627846896,1,0.5765595463137996
Barack Obama,5,2.0,23,36,Simplicity,2,0.16,-344.88905627846896,1,0.5765595463137996
Barack Obama,6,2.0,23,36,Simplicity,2,0.16,-344.88905627846896,1,0.5765595463137996
Barack Obama,7,2.0,23,36,Simplicity,2,0.16,-344.71822412054104,1,0.6143667296786388
Barack Obama,8,2.0,23,36,Simplicity,2,0.16,-336.8589587356733,1,0.8412098298676747
Barack Obama,9,1.0,23,36,Simplicity,1,0.16,-322.8379592102788,1,1.0
Abraham Lincoln,1,4.0,25,36,Simplicity,4,0.16,-414.2379918516797,1,0.3312
Abraham Lincoln,2,3.0,25,36,Simplicity,3,0.16,-407.4186922447891,1,0.38880000000000003
Abraham Lincoln,3,2.0,25,36,Simplicity,2,0.16,-385.6595070475495,1,0.6352
Abraham Lincoln,4,2.0,25,36,Simplicity,2,0.16,-384.2719823698492,1,0.7311999999999999
Abraham Lincoln,5,2.0,25,36,Simplicity,2,0.16,-378.9836472057481,1,0.8528
Abraham Lincoln,6,1.0,25,36,Simplicity,1,0.16,-360.5024482606491,1,1.0
Abraham Lincoln,7,1.0,25,36,Simplicity,1,0.16,-360.5024482606491,1,1.0
Abraham Lincoln,8,1.0,25,36,Simplicity,1,0.16,-360.5024482606491,1,1.0
Abraham Lincoln,9,1.0,25,36,Simplicity,1,0.16,-360.5024482606491,1,1.0
Richard Nixon,1,2.0,25,36,Simplicity,2,0.16,-360.14014809915994,1,0.9232
Richard Nixon,2,1.0,25,36,Simplicity,1,0.16,-353.84812291456615,1,1.0
Richard Nixon,3,1.0,25,36,Simplicity,1,0.16,-353.84812291456615,1,1.0
Richard Nixon,4,1.0,25,36,Simplicity,1,0.16,-353.84812291456615,1,1.0
Richard Nixon,5,1.0,25,36,Simplicity,1,0.16,-353.84812291456615,1,1.0
Richard Nixon,6,1.0,25,36,Simplicity,1,0.16,-353.84812291456615,1,1.0
Richard Nixon,7,1.0,25,36,Simplicity,1,0.16,-353.84812291456615,1,1.0
Richard Nixon,8,1.0,25,36,Simplicity,1,0.16,-353.84812291456615,1,1.0
Richard Nixon,9,1.0,25,36,Simplicity,1,0.16,-353.84812291456615,1,1.0
a salmon,1,2.0,15,36,Simplicity,2,0.16,-243.2270000341133,1,0.6088888888888888
a salmon,2,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,3,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,4,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,5,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,6,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,7,2.0,15,36,Simplicity,2,0.16,-243.2270000341133,1,0.6088888888888888
a salmon,8,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
a salmon,9,2.0,15,36,Simplicity,2,0.16,-241.47903743098755,1,0.6800000000000002
an eagle,1,4.0,25,36,Simplicity,4,0.16,-573.1662657353723,1,0.39200000000000007
an eagle,2,3.0,25,36,Simplicity,3,0.16,-551.0885291438689,1,0.6608
an eagle,3,2.0,25,36,Simplicity,2,0.16,-541.1377430196374,1,0.8528
an eagle,4,1.0,25,36,Simplicity,1,0.16,-530.7926353558322,1,1.0
