Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a salmon,1,14.68,25,36,Simplicity,7,0.16,-583.1743529542723,1,0.4368
a salmon,2,5.92,25,36,Simplicity,4,0.16,-565.4835165863515,1,0.7152
a salmon,3,3.48,25,36,Simplicity,3,0.16,-554.9100357863529,1,0.7824
a salmon,4,2.0,25,36,Simplicity,2,0.16,-556.3438817633867,1,0.8528
a salmon,5,3.48,25,36,Simplicity,3,0.16,-554.9100357863529,1,0.7824
a salmon,6,5.92,25,36,Simplicity,4,0.16,-554.5123198553601,1,0.7152
a salmon,7,5.92,25,36,Simplicity,4,0.16,-554.5123198553601,1,0.7152
a salmon,8,5.92,25,36,Simplicity,4,0.16,-554.5123198553601,1,0.7152
a salmon,9,2.0,25,36,Simplicity,2,0.16,-556.3438817633867,1,0.8528
an eagle,1,8.48,25,36,Simplicity,8,0.16,-577.6005239296826,1,0.20959999999999998
an eagle,2,7.88,25,36,Simplicity,5,0.16,-558.0810633338898,1,0.4432
an eagle,3,3.0,25,36,Simplicity,3,0.16,-556.743765559429,1,0.5136000000000001
an eagle,4,3.0,25,36,Simplicity,3,0.16,-550.4121075777801,1,0.5776
an eagle,5,3.0,25,36,Simplicity,3,0.16,-549.8985399449443,1,0.6192000000000001
an eagle,6,3.0,25,36,Simplicity,3,0.16,-550.571962537642,1,0.6672000000000001
an eagle,7,3.0,25,36,Simplicity,3,0.16,-553.275689255931,1,0.6192000000000001
an eagle,8,3.0,25,36,Simplicity,3,0.16,-550.4121075777801,1,0.5776
an eagle,9,3.0,25,36,Simplicity,3,0.16,-549.8985399449443,1,0.6192000000000001
a seal,1,10.44,25,36,Simplicity,9,0.16,-576.4753078487211,1,0.17439999999999997
a seal,2,9.259166666666667,25,36,Simplicity,7,0.16,-574.2642488322949,1,0.20959999999999995
a seal,3,7.84,25,36,Simplicity,6,0.16,-572.5061417417412,1,0.32800000000000007
a seal,4,6.92,25,36,Simplicity,5,0.16,-542.5583946302165,1,0.4976000000000001
a seal,5,2.0,25,36,Simplicity,2,0.16,-536.979372582489,1,0.7311999999999999
a seal,6,3.0,25,36,Simplicity,3,0.16,-537.2432216616777,1,0.6192000000000001
a seal,7,2.0,25,36,Simplicity,2,0.16,-538.7228988963224,1,0.6800000000000002
a seal,8,3.96,25,36,Simplicity,3,0.16,-529.0669661310383,1,0.8496000000000001
a seal,9,1.0,25,36,Simplicity,1,0.16,-522.6629829504179,1,1.0
an ostrich,1,9.396666666666667,25,36,Simplicity,7,0.16,-513.4075547145205,1,0.2576
an ostrich,2,5.48,25,36,Simplicity,5,0.16,-498.8467064218268,1,0.4464
an ostrich,3,5.24,25,36,Simplicity,5,0.16,-494.77540676172407,1,0.4912000000000001
an ostrich,4,5.92,25,36,Simplicity,4,0.16,-475.97169634075703,1,0.7152
an ostrich,5,5.92,25,36,Simplicity,4,0.16,-475.32005768797245,1,0.7152
an ostrich,6,2.0,25,36,Simplicity,2,0.16,-473.35742362950015,1,0.8528
an ostrich,7,2.0,25,36,Simplicity,2,0.16,-473.35742362950015,1,0.8528
an ostrich,8,9.32,25,36,Simplicity,5,0.16,-478.74296345208853,1,0.6512000000000002
an ostrich,9,3.0,25,36,Simplicity,3,0.16,-476.6091029926969,1,0.7215999999999999
a whale,1,4.0,25,36,Simplicity,4,0.16,-497.9604622339546,1,0.312
a whale,2,4.0,25,36,Simplicity,4,0.16,-489.34906825410627,1,0.4272
a whale,3,3.0,25,36,Simplicity,3,0.16,-477.26610509780625,1,0.5168000000000001
a whale,4,3.0,25,36,Simplicity,3,0.16,-478.1588230125979,1,0.6063999999999999
a whale,5,3.0,25,36,Simplicity,3,0.16,-478.8252144152914,1,0.47520000000000007
a whale,6,3.0,25,36,Simplicity,3,0.16,-477.26610509780625,1,0.5168000000000001
a whale,7,3.0,25,36,Simplicity,3,0.16,-480.92265930778024,1,0.5648
a whale,8,3.0,25,36,Simplicity,3,0.16,-477.26610509780625,1,0.5168000000000001
a whale,9,3.0,25,36,Simplicity,3,0.16,-478.8252144152914,1,0.47520000000000007
a chicken,1,4.96,25,36,Simplicity,4,0.16,-475.39222445373616,1,0.43360000000000004
a chicken,2,3.0,25,36,Simplicity,3,0.16,-473.2989000669544,1,0.4624
a chicken,3,3.0,25,36,Simplicity,3,0.16,-472.6885090695219,1,0.4656
a chicken,4,3.0,25,36,Simplicity,3,0.16,-472.6885090695219,1,0.4656
a chicken,5,3.0,25,36,Simplicity,3,0.16,-473.2989000669544,1,0.4624
a chicken,6,3.0,25,36,Simplicity,3,0.16,-472.80091133700574,1,0.4624
a chicken,7,3.0,25,36,Simplicity,3,0.16,-473.2989000669544,1,0.4624
a chicken,8,3.0,25,36,Simplicity,3,0.16,-472.67033705583367,1,0.4656
a chicken,9,3.0,25,36,Simplicity,3,0.16,-475.99629433391885,1,0.4656
a penguin,1,4.96,25,36,Simplicity,4,0.16,-540.2891294656296,1,0.6064
a penguin,2,6.88,25,36,Simplicity,4,0.16,-524.2233802672598,1,0.7792000000000001
a penguin,3,2.0,25,36,Simplicity,2,0.16,-517.4670682421788,1,0.9232
a penguin,4,1.0,25,36,Simplicity,1,0.16,-515.6583258987708,1,1.0
a penguin,5,6.88,25,36,Simplicity,4,0.16,-520.9630004621016,1,0.7792000000000001
a penguin,6,1.0,25,36,Simplicity,1,0.16,-515.6583258987708,1,1.0
a penguin,7,1.0,25,36,Simplicity,1,0.16,-515.6583258987708,1,1.0
a penguin,8,3.96,25,36,Simplicity,3,0.16,-518.774686192477,1,0.8496000000000001
a penguin,9,2.0,25,36,Simplicity,2,0.16,-517.2278408338143,1,0.9232
a robin,1,4.0,25,36,Simplicity,4,0.16,-431.47978650126544,1,0.39840000000000003
a robin,2,4.0,25,36,Simplicity,4,0.16,-430.5486570586028,1,0.4272
a robin,3,4.0,25,36,Simplicity,4,0.16,-433.7201705622599,1,0.42719999999999997
a robin,4,4.0,25,36,Simplicity,4,0.16,-431.47978650126544,1,0.39840000000000003
a robin,5,4.0,25,36,Simplicity,4,0.16,-429.63337910246776,1,0.46240000000000003
a robin,6,3.0,25,36,Simplicity,3,0.16,-427.7344321951197,1,0.6095999999999999
a robin,7,3.0,25,36,Simplicity,3,0.16,-415.95004638568145,1,0.6192000000000001
a robin,8,2.0,25,36,Simplicity,2,0.16,-415.58761723813916,1,0.5968
a robin,9,2.0,25,36,Simplicity,2,0.16,-415.58761723813916,1,0.5968
a finch,1,7.96,25,36,Simplicity,7,0.16,-479.7868475341256,1,0.264
a finch,2,8.879999999999999,25,36,Simplicity,6,0.16,-479.66624231464976,1,0.3472
a finch,3,4.0,25,36,Simplicity,4,0.16,-465.3748496415758,1,0.3088
a finch,4,4.0,25,36,Simplicity,4,0.16,-465.77200562091315,1,0.3216
a finch,5,4.0,25,36,Simplicity,4,0.16,-467.6392294084081,1,0.3312
a finch,6,5.96,25,36,Simplicity,5,0.16,-465.14438759856245,1,0.29279999999999995
a finch,7,4.0,25,36,Simplicity,4,0.16,-463.0844558568724,1,0.31839999999999996
a finch,8,4.0,25,36,Simplicity,4,0.16,-459.0317790340365,1,0.3504
