Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a salmon,101,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,102,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,103,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,104,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,105,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,106,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,107,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,108,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,109,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,110,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,111,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,112,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,113,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,114,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,115,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,116,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,117,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,118,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,119,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,120,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,121,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,122,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,123,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,124,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,125,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,126,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,127,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,128,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,129,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,130,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,131,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,132,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,133,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,134,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,135,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,136,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,137,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,138,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,139,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,140,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,141,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,142,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,143,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,144,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,145,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,146,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,147,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,148,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,149,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,150,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,151,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,152,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,153,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,154,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,155,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,156,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,157,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,158,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,159,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,160,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,161,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,162,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,163,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,164,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,165,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,166,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,167,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,168,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,169,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,170,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,171,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,172,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,173,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,174,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,175,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,176,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,177,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,178,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,179,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,180,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,181,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,182,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,183,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,184,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,185,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,186,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,187,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,188,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,189,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,190,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,191,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,192,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,193,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,194,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,195,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,196,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,197,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,198,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,199,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,200,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,201,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,202,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,203,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,204,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,205,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,206,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,207,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,208,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,209,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,210,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,211,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,212,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,213,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,214,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,215,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,216,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,217,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,218,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,219,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,220,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,221,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,222,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,223,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,224,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,225,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,226,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,227,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,228,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,229,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,230,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,231,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,232,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,233,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,234,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,235,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
a salmon,236,1.0,25,36,Simplicity,1,0.16,-136.86621399282782,1,1.0
