Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a salmon,101,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,102,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,103,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,104,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,105,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,106,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,107,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,108,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,109,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,110,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,111,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,112,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,113,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,114,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,115,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,116,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,117,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,118,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,119,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,120,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,121,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,122,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,123,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,124,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,125,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,126,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,127,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,128,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,129,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,130,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,131,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,132,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,133,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,134,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,135,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,136,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,137,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,138,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,139,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,140,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,141,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,142,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,143,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,144,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,145,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,146,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,147,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,148,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,149,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,150,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,151,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,152,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,153,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,154,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,155,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,156,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,157,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,158,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,159,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,160,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,161,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,162,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,163,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,164,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,165,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,166,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,167,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,168,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,169,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,170,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,171,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,172,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,173,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,174,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,175,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,176,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,177,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,178,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,179,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,180,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,181,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,182,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,183,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,184,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,185,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,186,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,187,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,188,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,189,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,190,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,191,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,192,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,193,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,194,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,195,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,196,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,197,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,198,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,199,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,200,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,201,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,202,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,203,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,204,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,205,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,206,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,207,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,208,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,209,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,210,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,211,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,212,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,213,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,214,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,215,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,216,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,217,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
a salmon,218,2.5,2,36,Simplicity,2,0.16,-50.59974418087606,1,0.5
