Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a salmon,101,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,102,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,103,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,104,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,105,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,106,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,107,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,108,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,109,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,110,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,111,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,112,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,113,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,114,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,115,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,116,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,117,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,118,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,119,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,120,2.0,25,36,Simplicity,2,0.16,-504.78634482919017,1,0.9232
a salmon,121,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,122,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,123,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,124,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,125,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,126,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,127,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,128,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,129,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,130,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,131,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,132,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,133,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,134,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,135,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,136,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,137,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,138,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,139,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,140,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,141,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,142,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,143,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,144,2.0,25,36,Simplicity,2,0.16,-504.2840767474319,1,0.8528
a salmon,145,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,146,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,147,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,148,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,149,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,150,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,151,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,152,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,153,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,154,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,155,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,156,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,157,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,158,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,159,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,160,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,161,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,162,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,163,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,164,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,165,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,166,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,167,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,168,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,169,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,170,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,171,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,172,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,173,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,174,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,175,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,176,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,177,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,178,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,179,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,180,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,181,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,182,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,183,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,184,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,185,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,186,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,187,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,188,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,189,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,190,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,191,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,192,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,193,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,194,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,195,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,196,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,197,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,198,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,199,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,200,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,201,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,202,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,203,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,204,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,205,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,206,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,207,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,208,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,209,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,210,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,211,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,212,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,213,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,214,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,215,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,216,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,217,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,218,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,219,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,220,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,221,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,222,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,223,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,224,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,225,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,226,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,227,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,228,2.0,25,36,Simplicity,2,0.16,-505.92823050482997,1,0.9232
a salmon,229,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,230,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,231,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
a salmon,232,1.0,25,36,Simplicity,1,0.16,-499.9797022887901,1,1.0
a salmon,233,2.0,25,36,Simplicity,2,0.16,-499.4905236478687,1,0.9232
