Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
Hillary Clinton,101,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,102,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,103,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,104,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,105,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,106,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,107,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,108,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,109,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,110,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,111,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,112,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,113,5.92,25,36,Simplicity,4,0.16,-529.9717765810801,1,0.7152
Hillary Clinton,114,6.88,25,36,Simplicity,4,0.16,-526.5681615778382,1,0.7792000000000001
Hillary Clinton,115,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,116,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,117,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,118,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,119,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,120,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,121,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,122,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,123,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,124,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,125,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,126,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,127,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,128,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,129,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,130,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,131,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,132,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,133,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,134,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,135,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,136,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,137,3.96,25,36,Simplicity,3,0.16,-525.9643455232925,1,0.8496000000000001
Hillary Clinton,138,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,139,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,140,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,141,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,142,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,143,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,144,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,145,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,146,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,147,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,148,10.76,25,36,Simplicity,5,0.16,-532.2923300053071,1,0.7120000000000001
Hillary Clinton,149,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,150,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,151,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,152,5.92,25,36,Simplicity,4,0.16,-527.8046627280407,1,0.7152
Hillary Clinton,153,6.88,25,36,Simplicity,4,0.16,-526.5681615778382,1,0.7792000000000001
Hillary Clinton,154,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,155,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,156,1.0,25,36,Simplicity,1,0.16,-527.6859270644637,1,1.0
Hillary Clinton,157,6.88,25,36,Simplicity,4,0.16,-525.9138416655527,1,0.7792000000000001
Hillary Clinton,158,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,159,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,160,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,161,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,162,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,163,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,164,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,165,3.96,25,36,Simplicity,3,0.16,-524.8757381524716,1,0.8496000000000001
Hillary Clinton,166,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,167,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,168,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,169,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,170,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,171,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,172,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,173,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,174,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,175,3.96,25,36,Simplicity,3,0.16,-524.8757381524716,1,0.8496000000000001
Hillary Clinton,176,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,177,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,178,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,179,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,180,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,181,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,182,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,183,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,184,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,185,3.96,25,36,Simplicity,3,0.16,-525.9643455232925,1,0.8496000000000001
Hillary Clinton,186,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,187,6.88,25,36,Simplicity,4,0.16,-526.5681615778382,1,0.7792000000000001
Hillary Clinton,188,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,189,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,190,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,191,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,192,1.0,25,36,Simplicity,1,0.16,-527.6859270644637,1,1.0
Hillary Clinton,193,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,194,3.96,25,36,Simplicity,3,0.16,-525.9643455232925,1,0.8496000000000001
Hillary Clinton,195,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,196,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,197,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,198,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,199,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,200,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,201,3.96,25,36,Simplicity,3,0.16,-524.8757381524716,1,0.8496000000000001
Hillary Clinton,202,3.96,25,36,Simplicity,3,0.16,-525.9643455232925,1,0.8496000000000001
Hillary Clinton,203,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,204,3.96,25,36,Simplicity,3,0.16,-524.0471690514026,1,0.8496000000000001
Hillary Clinton,205,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,206,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,207,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,208,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,209,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,210,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,211,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,212,3.96,25,36,Simplicity,3,0.16,-524.8757381524716,1,0.8496000000000001
Hillary Clinton,213,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,214,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,215,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
Hillary Clinton,216,2.0,25,36,Simplicity,2,0.16,-522.7928982550853,1,0.9232
