Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a penguin,1,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,2,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,3,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,4,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,5,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,6,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,7,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,8,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,9,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,10,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,11,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,12,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,13,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,14,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,15,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,16,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,17,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,18,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,19,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,20,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,21,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,22,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,23,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,24,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,25,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,26,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,27,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,28,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,29,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,30,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,31,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,32,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,33,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,34,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,35,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,36,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,37,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,38,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,39,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,40,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,41,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,42,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,43,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,44,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,45,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,46,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,47,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,48,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
a penguin,49,1.0,1,36,Simplicity,1,0.16,-24.953298500158056,1,1.0
