Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a salmon,101,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,102,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,103,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,104,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,105,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,106,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,107,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,108,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,109,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,110,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,111,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,112,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,113,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,114,2.3333333333333335,3,36,Simplicity,2,0.16,-80.12199642922337,1,0.5555555555555556
a salmon,115,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,116,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,117,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,118,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,119,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,120,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,121,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,122,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,123,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,124,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,125,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,126,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,127,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,128,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,129,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,130,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,131,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,132,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,133,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,134,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,135,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,136,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,137,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,138,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,139,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,140,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,141,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,142,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,143,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,144,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,145,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,146,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,147,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,148,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,149,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,150,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,151,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,152,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,153,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,154,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,155,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,156,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,157,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,158,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,159,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,160,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,161,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,162,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,163,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,164,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,165,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,166,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,167,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,168,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,169,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
a salmon,170,5.0,3,36,Simplicity,3,0.16,-76.65165496970222,1,0.3333333333333333
