Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
Hillary Clinton,101,10.76,25,36,Simplicity,5,0.16,-632.6086104387913,1,0.7120000000000001
Hillary Clinton,102,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,103,6.88,25,36,Simplicity,4,0.16,-636.6974758202144,1,0.7792000000000001
Hillary Clinton,104,10.76,25,36,Simplicity,5,0.16,-629.473879070144,1,0.7120000000000001
Hillary Clinton,105,10.76,25,36,Simplicity,5,0.16,-629.473879070144,1,0.7120000000000001
Hillary Clinton,106,6.88,25,36,Simplicity,4,0.16,-634.0242843225299,1,0.7792000000000001
Hillary Clinton,107,3.96,25,36,Simplicity,3,0.16,-629.6020466162317,1,0.8496000000000001
Hillary Clinton,108,10.76,25,36,Simplicity,5,0.16,-636.869794462017,1,0.7120000000000001
Hillary Clinton,109,3.96,25,36,Simplicity,3,0.16,-629.6020466162317,1,0.8496000000000001
Hillary Clinton,110,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,111,15.6,25,36,Simplicity,6,0.16,-632.4073637331817,1,0.6480000000000004
Hillary Clinton,112,15.6,25,36,Simplicity,6,0.16,-633.5136672527325,1,0.6480000000000004
Hillary Clinton,113,6.88,25,36,Simplicity,4,0.16,-629.8962283969463,1,0.7792000000000001
Hillary Clinton,114,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,115,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,116,9.32,25,36,Simplicity,5,0.16,-634.7697156408692,1,0.6512000000000002
Hillary Clinton,117,6.88,25,36,Simplicity,4,0.16,-629.8962283969463,1,0.7792000000000001
Hillary Clinton,118,15.6,25,36,Simplicity,6,0.16,-631.7821939196712,1,0.6480000000000004
Hillary Clinton,119,3.96,25,36,Simplicity,3,0.16,-635.180794537154,1,0.8496000000000001
Hillary Clinton,120,3.96,25,36,Simplicity,3,0.16,-629.6020466162317,1,0.8496000000000001
Hillary Clinton,121,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,122,10.76,25,36,Simplicity,5,0.16,-629.473879070144,1,0.7120000000000001
Hillary Clinton,123,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,124,10.76,25,36,Simplicity,5,0.16,-632.8126094929022,1,0.7120000000000001
Hillary Clinton,125,3.96,25,36,Simplicity,3,0.16,-629.6020466162317,1,0.8496000000000001
Hillary Clinton,126,2.0,25,36,Simplicity,2,0.16,-633.0713033779314,1,0.9232
Hillary Clinton,127,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,128,3.96,25,36,Simplicity,3,0.16,-629.6020466162317,1,0.8496000000000001
Hillary Clinton,129,10.76,25,36,Simplicity,5,0.16,-629.473879070144,1,0.7120000000000001
Hillary Clinton,130,3.96,25,36,Simplicity,3,0.16,-629.6020466162317,1,0.8496000000000001
Hillary Clinton,131,21.4,25,36,Simplicity,7,0.16,-635.6946921121144,1,0.5872000000000003
Hillary Clinton,132,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,133,6.88,25,36,Simplicity,4,0.16,-629.8962283969463,1,0.7792000000000001
Hillary Clinton,134,6.88,25,36,Simplicity,4,0.16,-629.8962283969463,1,0.7792000000000001
Hillary Clinton,135,15.6,25,36,Simplicity,6,0.16,-631.7821939196712,1,0.6480000000000004
Hillary Clinton,136,10.76,25,36,Simplicity,5,0.16,-631.1822853021469,1,0.7120000000000001
Hillary Clinton,137,3.96,25,36,Simplicity,3,0.16,-629.6020466162317,1,0.8496000000000001
Hillary Clinton,138,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,139,15.6,25,36,Simplicity,6,0.16,-633.0383445834248,1,0.6480000000000004
Hillary Clinton,140,6.88,25,36,Simplicity,4,0.16,-629.8962283969463,1,0.7792000000000001
Hillary Clinton,141,15.6,25,36,Simplicity,6,0.16,-633.5136672527325,1,0.6480000000000004
Hillary Clinton,142,3.48,25,36,Simplicity,3,0.16,-634.7038846819449,1,0.7824
Hillary Clinton,143,2.0,25,36,Simplicity,2,0.16,-633.0713033779314,1,0.9232
Hillary Clinton,144,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,145,3.96,25,36,Simplicity,3,0.16,-631.2390411982446,1,0.8496000000000001
Hillary Clinton,146,2.0,25,36,Simplicity,2,0.16,-633.0713033779314,1,0.9232
Hillary Clinton,147,3.96,25,36,Simplicity,3,0.16,-629.6020466162317,1,0.8496000000000001
Hillary Clinton,148,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,149,6.88,25,36,Simplicity,4,0.16,-631.7838319285275,1,0.7792000000000001
Hillary Clinton,150,21.4,25,36,Simplicity,7,0.16,-633.2017558335901,1,0.5872000000000003
Hillary Clinton,151,10.76,25,36,Simplicity,5,0.16,-633.8422475623024,1,0.7120000000000001
Hillary Clinton,152,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,153,3.96,25,36,Simplicity,3,0.16,-629.6020466162317,1,0.8496000000000001
Hillary Clinton,154,3.96,25,36,Simplicity,3,0.16,-635.2733843973699,1,0.8496000000000001
Hillary Clinton,155,3.96,25,36,Simplicity,3,0.16,-629.6020466162317,1,0.8496000000000001
Hillary Clinton,156,10.76,25,36,Simplicity,5,0.16,-631.1822853021469,1,0.7120000000000001
Hillary Clinton,157,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,158,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,159,10.76,25,36,Simplicity,5,0.16,-631.7247245308386,1,0.7120000000000001
Hillary Clinton,160,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
Hillary Clinton,161,2.0,25,36,Simplicity,2,0.16,-633.0713033779314,1,0.9232
Hillary Clinton,162,6.88,25,36,Simplicity,4,0.16,-628.8540544107466,1,0.7792000000000001
